date,Agropecuária,Indústria,Infraestrutura,Comércio e serviços,Total
2018-10-01,2157.40769227433,1473.1213105700272,1249.4930478030763,834.6161951037191,5714.638245751153
2018-11-01,1753.4289914716474,1276.8066507419076,2453.11492984077,1271.898548908414,6755.24912096274
2018-12-01,1593.5520744694793,1629.3563922862836,9739.063831554717,1418.2133970920745,14380.185695402555
2019-01-01,1457.4604503510166,1073.0779857331538,2929.242255157175,585.3445611434436,6045.125252384789
2019-02-01,1147.537943706341,1060.2791589273284,2169.856843333347,399.42572499423693,4777.099670961254
2019-03-01,1057.234281155942,547.9851178363466,2103.4474514389053,454.328694112468,4162.995544543662
2019-04-01,1080.5353341982313,492.59279221832924,877.9156788496825,519.5247853972859,2970.568590663529
2019-05-01,1135.9565737298792,710.483240715234,1967.1156373949052,324.8820184222003,4138.437470262219
2019-06-01,660.7793023785666,1038.6775751750467,1745.8468149703176,364.92631667978185,3810.230009203713
2019-07-01,845.3769722544273,529.8653342806462,1879.3991578520668,558.1392618924629,3812.780726279603
2019-08-01,1352.3566122225488,506.32544321734395,2970.848531964612,570.7879534604812,5400.318540864985
2019-09-01,1710.5073449499303,535.2059512887447,1145.1457670100494,480.66001772459725,3871.5190809733217
2019-10-01,2153.48387453804,424.5612636409713,1442.2670443668562,608.2377697729678,4628.5499523188355
2019-11-01,2173.130229702075,535.1246450889502,3497.5592535479054,845.5239646452201,7051.3380929841505
2019-12-01,1405.36649771,1539.2486362099999,2181.02329293,630.491474439999,5756.129901289999
